"ind","treatment","age","score","gender","experience","previous_exp","distance_majorcity","owns_motor","placement"
516,1,19,74,"F",0,0,4.95313569250923,1,1
517,1,21,81,"M",1,18,4.20305423572786,0,0
518,0,19,79,"F",0,0,5.86725461012379,1,0
519,0,20,76,"M",0,0,6.58583688068313,1,0
520,0,20,74,"M",1,21,5.56082001840194,1,0
521,1,20,79,"F",0,0,6.59434471401567,0,0
522,1,21,81,"F",0,0,4.61998604473586,1,0
523,0,19,79,"M",0,0,7.07886927101506,1,0
524,0,19,82,"F",0,0,3.13468606211757,1,0
525,1,22,79,"F",1,23,5.57339709232058,1,1
526,0,21,78,"M",0,0,5.93651475696965,1,0
527,0,19,78,"M",0,0,4.28919718486983,1,0
528,0,20,78,"F",1,13,2.58908830170384,0,0
529,1,22,88,"M",1,21,2.83358504280825,1,1
530,1,18,78,"M",0,0,5.54866266804955,0,0
531,1,22,69,"M",0,0,5.57509670213214,0,0
532,1,19,81,"F",0,0,5.88319469204176,0,0
533,1,19,74,"M",0,0,4.90988773359372,0,0
534,1,21,75,"M",1,20,4.3389851475494,0,0
535,0,19,75,"M",1,14,3.49634826801703,1,0
536,1,19,81,"M",0,0,2.95364283388383,0,0
537,0,21,75,"M",0,0,5.73125944277295,0,0
538,1,20,75,"F",1,23,2.55350785403422,0,1
539,1,18,80,"M",0,0,3.67340176397731,0,0
540,1,22,81,"M",1,26,5.3016545907729,1,1
541,1,22,70,"M",1,21,3.65390991489451,1,0
542,1,22,72,"M",1,27,3.22974996772164,1,0
543,1,18,79,"M",0,0,9.62809460014197,1,1
544,1,21,74,"M",1,11,6.40966483175936,1,1
545,1,19,81,"F",1,17,3.83059257440203,1,1
546,1,18,77,"F",1,25,5.03238059906732,1,1
547,0,20,83,"M",0,0,4.4902350128436,1,0
548,0,19,82,"M",0,0,3.71051726886934,1,0
549,0,21,80,"F",0,0,2.49319778820602,1,0
550,1,22,80,"F",1,15,4.42709724695397,0,0
551,0,22,63,"M",0,0,6.1757374280949,1,0
552,1,22,80,"F",0,0,6.18826456881442,1,0
553,1,22,73,"F",1,31,6.06033844945623,1,1
554,0,19,75,"F",0,0,5.39231206514952,1,0
555,0,18,79,"M",0,0,6.07593372452192,1,0
556,1,20,87,"F",0,0,6.34558620294317,1,0
557,1,20,68,"M",1,28,6.78650383689815,1,1
558,0,20,81,"F",1,25,6.8846560699515,1,1
559,1,20,77,"M",1,15,4.39800074452946,0,0
560,0,19,73,"M",0,0,6.87915523607505,1,0
561,1,19,71,"F",0,0,4.92689334901499,1,0
562,0,18,80,"M",0,0,6.30907499492676,0,0
563,0,20,74,"F",0,0,8.95060011275747,0,0
564,1,18,74,"M",0,0,6.26225185496658,1,1
565,0,21,77,"M",1,20,2.9705253596288,1,0
566,0,19,70,"F",1,20,5.87636525272522,1,1
567,0,19,76,"M",0,0,3.2554737348122,1,0
568,1,22,84,"F",0,0,3.35271304256752,1,0
569,0,20,74,"F",1,13,3.15397406156845,0,0
570,1,22,73,"F",0,0,6.39125876627232,0,0
571,0,20,70,"M",0,0,4.27102430160416,1,0
572,1,19,82,"F",0,0,5.06316057474474,0,0
573,0,18,77,"F",0,0,5.95999411714508,0,0
574,0,22,82,"F",1,21,4.57300485133347,0,0
575,1,18,71,"F",0,0,5.5545311747073,1,0
576,0,22,69,"M",0,0,4.37108707842145,1,0
577,1,22,75,"M",1,16,6.4402365539681,1,0
578,0,21,73,"M",0,0,3.96091851314936,0,0
579,0,22,69,"F",0,0,5.37985335253827,0,0
580,0,19,78,"F",1,26,8.22884101102074,1,1
581,1,20,66,"M",1,21,6.97825415247276,1,1
582,1,20,81,"M",0,0,4.56839484384662,1,0
583,0,19,79,"F",0,0,6.11284060967978,0,0
584,0,18,79,"M",0,0,7.12944287939243,1,0
585,0,20,77,"F",1,18,7.17142946581598,1,1
586,0,18,80,"F",0,0,6.08057759736369,1,1
587,1,18,69,"F",0,0,7.06501276370825,0,0
588,1,21,70,"M",1,18,4.30863515000412,1,0
589,0,21,68,"F",1,27,5.37174523480872,0,0
590,0,18,70,"F",0,0,6.43408454370108,1,0
591,1,20,85,"F",0,0,3.3354263690203,0,0
592,0,18,66,"F",0,0,4.75523626976939,0,0
593,0,22,71,"M",0,0,3.35347406811141,0,0
594,1,21,77,"M",1,23,4.94658490279769,1,1
595,0,19,75,"M",0,0,4.95828779234857,0,0
596,0,22,82,"M",0,0,7.05024919407133,1,0
597,0,22,83,"F",1,26,5.54624937966021,1,1
598,1,22,86,"M",0,0,4.6072506357331,1,0
599,0,22,71,"M",1,20,5.63943391780188,0,0
600,1,20,73,"F",1,15,5.57966921148279,1,1
601,0,20,83,"M",1,26,4.12301633395457,0,0
602,0,18,66,"F",1,16,5.83148299269272,1,0
603,1,22,83,"M",1,24,7.23199144060047,0,1
604,1,18,75,"F",0,0,4.27846643558145,1,0
605,0,18,75,"M",0,0,4.49432622316539,0,0
606,1,22,79,"F",1,26,5.26868237465223,0,0
607,0,18,72,"F",0,0,6.42989770415826,1,0
608,0,19,73,"F",0,0,8.38251827692164,0,0
609,1,21,72,"M",1,13,5.86429137717994,1,0
610,1,19,79,"M",0,0,5.13993848830958,1,1
611,0,22,71,"M",0,0,6.15276351530102,1,0
612,0,21,71,"M",1,24,6.29311721425993,1,0
613,1,19,75,"M",0,0,6.31985067471632,1,0
614,1,21,76,"M",1,21,4.43876168488236,1,1
615,1,22,78,"M",1,11,6.72461691666778,1,1
616,1,19,70,"F",0,0,5.02059267378127,1,0
617,0,22,78,"F",1,21,5.10365667935268,1,0
618,1,21,66,"F",0,0,7.4034426964039,1,0
619,0,22,77,"F",0,0,7.3710629645509,1,0
620,0,18,73,"F",0,0,5.45948545276937,1,0
621,0,21,76,"M",0,0,4.37125270054868,0,0
622,0,21,71,"F",1,13,4.80032963825436,0,0
623,0,21,70,"F",1,28,2.89036317257648,1,0
624,0,18,79,"F",0,0,3.78341129285373,1,0
625,1,20,81,"F",1,24,3.51203068953555,1,1
626,0,21,73,"M",1,26,5.42837301933608,0,0
627,1,18,77,"M",1,25,5.58631094917928,0,1
628,0,21,66,"M",0,0,2.34844032493596,0,0
629,0,20,84,"F",1,26,4.1606897534177,1,1
630,0,21,67,"M",1,16,5.51797607255782,0,0
631,1,19,78,"M",0,0,4.85269620265025,1,0
632,1,22,78,"F",0,0,3.74628371762634,1,0
633,0,21,77,"F",1,20,4.23428724856497,1,0
634,0,22,77,"M",1,18,6.0870866502666,0,0
635,1,21,85,"F",0,0,5.56925408198379,1,0
636,1,20,72,"F",0,0,5.08794234763229,0,0
637,0,22,85,"M",0,0,4.90007300287977,1,0
638,1,19,81,"F",0,0,3.96086702094079,0,0
639,1,20,78,"F",0,0,5.70746988394436,1,0
640,0,20,78,"F",0,0,5.14012874572455,1,0
641,0,19,78,"M",0,0,3.09527137305199,1,0
642,1,20,80,"M",1,17,6.59710310869947,0,1
643,0,18,70,"M",0,0,5.58903445133203,1,0
644,1,22,73,"F",1,18,6.67307720672056,0,0
645,1,19,77,"M",0,0,6.54027348860268,0,0
646,0,22,81,"F",0,0,5.02836763183491,1,0
647,0,21,63,"M",1,12,5.26222490091464,1,0
648,1,22,81,"M",0,0,1.43465539604624,0,0
649,1,22,76,"F",0,0,4.98158661225659,1,0
650,1,20,73,"F",0,0,6.15958780621941,1,0
651,0,22,80,"F",1,22,5.55769477819248,0,0
652,0,21,79,"F",1,19,4.23566496865563,1,0
653,1,18,77,"F",1,26,5.99994419150009,0,1
654,0,18,72,"M",0,0,7.89230762010301,0,0
655,0,20,66,"F",1,27,4.19744265238477,1,0
656,1,19,77,"M",0,0,6.10801748240422,1,0
657,1,21,70,"M",1,29,4.78108128094154,0,1
658,1,21,79,"F",1,28,1.51919180456592,0,0
659,0,20,71,"F",0,0,3.77102507661296,1,0
660,1,22,81,"F",0,0,4.06861374859908,1,0
661,0,19,81,"M",0,0,-0.0807938812498534,0,0
662,0,18,74,"M",0,0,5.23387877755157,1,0
663,1,19,78,"F",0,0,4.45822713060427,1,0
664,0,22,75,"F",1,20,3.61211678482284,0,0
665,1,21,76,"F",0,0,6.15471451910335,0,0
666,1,20,81,"M",1,8,6.10064755118844,0,1
667,0,21,74,"M",1,18,5.79875313376384,0,0
668,0,22,78,"M",1,25,6.76436137238872,1,1
669,1,20,74,"M",0,0,4.37139224151862,1,0
670,1,21,74,"F",1,22,4.33561814733675,0,0
671,1,18,67,"F",0,0,6.30902605535404,1,0
672,1,19,81,"F",0,0,8.4623129767788,0,0
673,1,22,84,"M",0,0,4.30214626230776,1,0
674,0,20,78,"M",1,27,4.99757183554208,1,1
675,0,19,75,"F",0,0,6.66219126254112,1,0
676,0,19,75,"M",1,22,2.63172606894603,1,0
677,0,19,77,"M",1,18,7.22766181427989,0,1
678,0,18,73,"F",1,19,6.83349424426943,0,0
679,1,22,73,"F",1,21,5.0803046126001,1,1
680,0,22,78,"M",1,27,6.44126390349773,1,1
681,1,20,86,"M",1,27,6.04451822694461,0,1
682,1,18,81,"F",0,0,4.43258081430353,0,1
683,0,18,66,"M",0,0,3.76947719680121,0,0
684,0,19,77,"M",0,0,7.1243722748686,1,0
685,0,19,84,"M",0,0,4.63188489132754,0,0
686,0,19,70,"F",0,0,5.03121050814525,1,0
687,0,18,77,"F",0,0,1.82300819236305,1,0
688,0,20,80,"M",1,27,5.78259603202519,1,1
689,0,20,69,"M",0,0,5.01804818496031,1,0
690,0,19,78,"F",0,0,4.32774847507524,0,0
691,0,21,77,"F",0,0,4.39543774891162,1,0
692,1,18,86,"M",0,0,4.43335760291747,0,1
693,0,18,72,"F",0,0,7.64603820112051,0,0
694,1,21,76,"M",1,19,5.39537463799453,0,0
695,1,22,80,"F",1,25,5.24782341878609,1,1
696,0,20,74,"M",1,29,6.00896898490968,0,1
697,1,19,64,"M",0,0,4.62446222188397,0,0
698,1,21,79,"F",1,22,3.49670240074374,1,1
699,0,19,76,"M",0,0,5.94979209445764,0,0
700,0,20,66,"F",1,20,6.20541908161765,0,0
701,0,19,76,"F",0,0,5.70955978898278,0,0
702,1,18,77,"M",1,22,3.11667341774541,0,1
703,1,19,86,"F",0,0,5.20189306596926,0,0
704,1,20,74,"M",1,25,6.97288630423815,0,1
705,1,20,78,"F",1,22,5.07172780081272,0,0
706,1,18,78,"M",0,0,2.66764967288166,0,0
707,1,22,67,"M",1,19,5.03459977942532,1,0
708,1,22,84,"M",0,0,5.96481851497632,1,0
709,1,18,81,"F",0,0,5.69769198039821,0,0
710,1,20,77,"M",1,21,6.65359232461447,1,1
711,1,18,83,"F",0,0,5.39424902328484,1,1
712,1,19,78,"M",0,0,6.10150206818388,0,0
713,1,18,79,"M",0,0,4.402456119505,0,0
714,1,21,74,"M",0,0,4.4695767476487,1,0
715,0,19,69,"F",0,0,5.15121496709707,0,0
716,1,20,72,"M",1,14,4.27162828776451,0,0
717,0,18,83,"M",0,0,5.90406052548376,0,0
718,1,21,68,"M",1,22,4.81606328276334,1,0
719,0,21,73,"M",1,27,5.50643776452965,1,1
720,0,18,79,"F",0,0,5.89234411212711,1,0
721,1,18,77,"F",0,0,3.5816345687562,1,0
722,1,18,81,"M",0,0,7.21542100334708,0,1
723,1,21,75,"M",1,31,3.50444387520384,0,0
724,0,19,78,"M",0,0,4.42533580987033,1,0
725,0,21,79,"F",0,0,3.28363706427019,0,0
726,0,22,75,"F",1,21,4.6707507867367,0,0
727,0,19,77,"M",1,10,4.29700976430887,1,0
728,0,22,80,"F",1,21,4.29052717561287,1,0
729,1,19,76,"M",0,0,4.58059609983929,1,0
730,0,21,75,"M",0,0,4.89119274472113,1,0
731,0,19,79,"F",0,0,4.21897437891166,1,0
732,1,18,71,"M",0,0,4.38771823168563,0,0
733,1,22,82,"F",1,32,4.32292746821884,0,1
734,0,22,71,"F",0,0,2.35797526231958,1,0
735,0,21,67,"M",1,24,4.12944975618637,1,0
736,0,18,78,"F",0,0,4.30260791579074,0,0
737,0,19,81,"M",0,0,5.29012030267978,1,0
738,0,20,76,"M",0,0,8.58363594491934,1,0
739,0,21,86,"F",0,0,4.98076637451125,1,0
740,0,22,66,"F",1,22,4.58432487041167,1,0
741,0,21,76,"F",0,0,4.40576776610318,1,0
742,0,22,82,"M",0,0,4.91836935621259,0,0
743,1,20,73,"F",0,0,5.87563794334058,1,0
744,1,18,78,"F",0,0,7.97818113229781,1,1
745,1,18,71,"F",0,0,3.77320531503226,1,0
746,1,22,78,"M",0,0,7.19835065115705,0,0
747,1,22,75,"M",1,21,3.81008137092422,1,0
748,1,20,73,"F",1,23,5.01063379887789,0,0
749,0,19,75,"M",1,19,5.31538953824605,0,0
750,1,19,79,"M",0,0,6.79264026735565,0,0
751,0,20,81,"F",1,28,5.67149292313743,1,1
752,1,21,80,"M",1,14,6.77675271908637,1,1
753,1,22,70,"F",0,0,7.279757154904,1,0
754,1,22,75,"F",0,0,4.30050712424197,1,0
755,0,22,81,"M",0,0,4.33742085966487,1,0
756,1,21,70,"F",0,0,5.54982899222702,1,0
757,0,21,81,"F",1,20,4.41625091980704,1,0
758,1,22,81,"M",1,25,5.44982537984252,0,1
759,0,20,82,"F",0,0,4.24022888573895,1,0
760,1,18,71,"M",0,0,5.82709735423041,0,0
761,0,22,81,"M",0,0,5.65239203309193,1,0
762,1,20,73,"M",0,0,5.68277963527753,0,0
763,0,18,79,"F",0,0,5.93263645474084,1,0
764,1,19,77,"F",0,0,3.8296987076431,1,0
765,0,19,74,"M",1,22,3.80573121577925,1,0
766,1,19,70,"M",0,0,7.30159181049112,0,0
767,0,18,69,"F",0,0,4.85663113114058,0,0
768,0,20,75,"F",0,0,3.58856373800663,1,0
769,0,20,76,"F",1,23,2.04787013228707,1,0
770,0,18,79,"M",1,24,4.5184893891538,1,1
771,1,18,73,"M",0,0,4.89416354293211,1,0
772,1,19,78,"M",1,28,4.11578112958626,1,1
773,0,22,80,"M",0,0,5.33421206749367,1,0
774,1,18,74,"F",0,0,4.83888232414009,1,1
775,1,20,81,"F",1,25,1.85945258968241,0,0
776,0,21,78,"F",0,0,5.91988294235886,0,0
777,1,19,75,"M",0,0,5.41703303444568,1,0
778,1,18,69,"M",1,25,5.68652622103881,0,1
779,1,20,82,"F",1,22,6.61518819354997,0,1
780,1,18,77,"F",0,0,4.11476834036432,1,1
781,1,21,78,"F",0,0,3.30437794105797,1,0
782,0,20,73,"F",1,14,8.59410953179143,0,0
783,0,21,73,"M",0,0,3.64942381972596,1,0
784,0,19,81,"F",1,16,5.96114291920414,1,1
785,0,19,71,"F",0,0,5.78952696904942,0,0
786,0,21,74,"F",1,20,4.5548306525417,1,0
787,1,18,82,"M",0,0,6.28368729063902,0,0
788,0,19,75,"M",0,0,5.34902199222579,1,0
789,0,20,82,"F",0,0,6.41006262922576,1,0
790,1,19,80,"F",0,0,2.14272086831995,1,0
791,1,21,87,"M",1,27,4.74465410119905,0,1
792,1,18,77,"M",0,0,2.75914805904737,1,0
793,0,20,66,"F",0,0,5.14023806608721,0,0
794,0,21,73,"F",1,15,8.33315723977408,1,1
795,0,20,73,"M",1,32,4.82136362536728,0,1
796,0,19,76,"F",0,0,5.90105580136538,1,0
797,0,21,81,"M",1,26,1.90034724672544,1,1
798,1,19,71,"M",0,0,5.72613894412796,0,0
799,1,20,67,"M",1,26,4.24678439789341,1,0
800,1,22,73,"M",1,18,4.6015732788602,1,1
801,0,22,64,"M",1,18,4.6503387971937,0,0
802,0,22,84,"M",0,0,6.1371489957338,1,0
803,0,21,72,"M",0,0,5.64597177450368,1,0
804,0,21,73,"M",1,13,2.18907759579901,1,0
805,1,21,65,"M",0,0,3.57750140612183,1,0
806,1,19,80,"F",1,14,4.30483958682172,1,1
807,0,19,73,"F",0,0,7.25325347713364,1,0
808,1,22,76,"F",0,0,6.54558637656878,0,0
809,1,21,69,"M",1,19,6.57417137195683,1,0
810,1,22,75,"M",0,0,2.34934605630691,1,0
811,1,18,74,"M",0,0,6.5945637607824,1,1
812,0,19,75,"F",0,0,5.98627971016068,1,0
813,1,22,78,"F",0,0,5.73432922511151,1,0
814,1,20,80,"F",0,0,3.31721753749446,1,0
815,1,22,74,"M",0,0,4.12820306652237,1,0
816,1,18,81,"M",0,0,5.59310178713204,0,0
817,0,19,77,"F",0,0,6.20617026385036,1,0
818,0,21,88,"M",1,23,5.22738424158379,0,1
819,0,21,84,"M",0,0,3.40499256848438,0,0
820,0,22,80,"M",0,0,3.00992520504607,1,0
821,1,20,77,"M",1,16,5.73362089279751,1,1
822,1,18,81,"F",0,0,5.3133472172798,1,0
823,1,18,74,"F",0,0,2.49513066088367,1,0
824,1,22,82,"M",0,0,5.71256155000185,1,0
825,0,20,72,"F",1,25,5.53787550818023,0,1
826,1,22,76,"F",0,0,5.51460712531824,1,0
827,1,19,81,"F",0,0,6.61658148412099,1,1
828,0,20,79,"M",1,30,3.19410053631417,0,0
829,0,19,75,"F",0,0,5.14345327172746,1,0
830,1,22,80,"F",0,0,5.13298793038185,1,0
831,1,22,83,"M",1,15,2.91185311369403,0,0
832,1,20,77,"M",1,22,3.99186675192735,1,1
833,1,22,79,"F",0,0,3.43590728452542,0,0
834,0,22,83,"F",1,17,5.63910710582941,0,1
835,1,18,79,"F",0,0,6.17832871118857,0,1
836,1,21,73,"F",1,22,5.50886323972288,0,0
837,0,20,61,"F",1,20,6.08894286508889,1,0
838,1,18,72,"F",0,0,6.20552180127882,1,0
839,0,19,79,"M",1,22,5.01660327534924,1,1
840,1,21,66,"F",0,0,7.21437578665996,0,0
841,0,21,82,"F",0,0,5.64967995802642,1,0
842,0,18,74,"M",0,0,3.12505306011792,0,0
843,0,20,79,"M",1,25,4.59804556642394,0,1
844,0,20,73,"M",1,23,3.67807488575761,1,0
845,1,19,74,"F",0,0,8.3436138587972,1,1
846,0,18,82,"F",0,0,2.972338005194,1,0
847,0,19,71,"F",1,23,5.23925227020553,0,0
848,1,22,72,"M",1,17,4.30277740911186,1,0
849,1,20,80,"M",1,30,5.25126524765428,0,1
850,0,18,85,"M",0,0,4.82359441144401,1,0
851,1,21,88,"F",1,22,5.23646483361047,1,1
852,1,18,65,"F",0,0,6.38822977178892,1,0
853,1,21,77,"M",1,30,5.53387428355311,1,1
854,1,18,81,"M",1,23,4.62132786612816,1,1
855,1,18,73,"M",0,0,5.64490913593002,1,1
856,1,22,79,"F",0,0,3.28200686170311,0,0
857,1,19,69,"F",1,26,5.25493525774845,0,0
858,1,20,84,"F",0,0,4.04316007563568,1,0
859,0,22,82,"F",1,17,3.39135648882772,1,0
860,0,18,81,"M",1,23,5.7289750239557,1,1
861,1,22,80,"F",0,0,5.49938887200968,1,0
862,0,22,74,"M",0,0,3.57208689990378,0,0
863,0,22,85,"F",0,0,7.18972221284235,0,0
864,1,22,78,"F",1,22,5.47270288484832,1,1
865,1,19,68,"M",0,0,6.81473880671354,1,0
866,0,22,79,"M",1,23,4.80997179311273,1,1
867,0,18,80,"M",0,0,4.91467415979379,1,0
868,1,21,71,"M",1,15,6.83275141068249,1,0
869,0,18,70,"F",0,0,6.28858238939282,1,0
870,1,22,82,"F",1,28,2.96791526542451,1,0
871,1,20,79,"F",0,0,2.60711094683409,1,0
872,1,20,78,"M",0,0,3.58549170133523,1,0
873,1,22,78,"M",1,19,3.95743382340093,1,0
874,1,19,80,"F",1,13,4.22610071477352,0,0
875,0,19,73,"F",0,0,4.14307266069792,1,0
876,0,21,77,"F",1,22,3.87479995530514,1,1
877,1,21,64,"F",1,19,1.6863698631355,1,0
878,0,19,84,"F",1,24,5.90271312301291,0,1
879,0,20,80,"M",1,26,4.74625272555305,0,1
880,0,22,72,"F",0,0,4.57311746473852,1,0
881,1,20,69,"F",0,0,5.46815713631046,0,0
882,1,22,80,"F",0,0,4.56447860646354,1,0
883,1,22,81,"F",1,18,2.65729073469582,1,0
884,1,19,72,"M",0,0,8.88324475822466,1,1
885,1,20,76,"F",1,16,1.99439119001455,0,0
886,1,20,74,"M",1,21,2.23547823518611,1,0
887,1,18,78,"F",1,31,3.27372671572584,1,1
888,0,18,71,"M",1,20,9.0090530954636,0,1
889,0,21,77,"M",1,15,4.87093151436712,1,0
890,1,19,73,"M",0,0,5.66445001788142,1,0
891,0,18,68,"M",0,0,3.60340199295234,0,0
892,0,18,79,"M",0,0,3.12077401192992,0,0
893,0,19,72,"F",1,18,2.89077371924235,0,0
894,0,22,78,"F",1,26,2.22003573050434,1,0
895,0,20,82,"M",1,20,4.75932555825057,0,1
896,1,19,67,"M",0,0,4.27891041578578,1,0
897,0,22,72,"F",1,20,5.93453013972274,1,0
898,1,22,72,"F",1,26,2.61451240857734,0,0
899,1,22,67,"M",0,0,3.68735089754518,1,0
900,1,19,80,"M",0,0,5.41174607460075,1,0
901,0,21,84,"F",0,0,7.14391567392632,1,0
902,0,20,75,"F",0,0,4.10785105388075,0,0
903,0,18,73,"F",0,0,4.93276718215785,0,0
904,0,19,77,"M",0,0,5.00029021100615,1,0
905,0,21,79,"M",1,26,2.59220070947876,1,1
906,1,19,78,"M",0,0,5.75456791086367,0,0
907,0,22,77,"M",1,15,5.35300764576317,0,0
908,0,19,85,"F",0,0,5.75597600228601,0,0
909,0,22,80,"F",1,22,4.70385709779351,1,0
910,0,19,79,"M",0,0,3.90227916315302,0,0
911,0,22,81,"F",0,0,4.34901917816564,1,0
912,1,18,78,"M",0,0,7.82286023222734,0,1
913,0,19,77,"F",0,0,4.82385553241701,1,0
914,0,20,67,"F",0,0,2.96648585800857,1,0
915,0,19,73,"F",1,24,3.92556999084172,1,0
916,0,21,81,"F",1,23,4.72503699055391,1,0
917,1,18,75,"M",0,0,5.91008923371955,1,0
918,0,20,76,"F",0,0,5.72578832087481,1,0
919,0,20,75,"M",1,19,7.80639337216223,0,1
920,0,21,77,"F",1,16,4.74706977291641,1,0
921,0,20,75,"F",1,20,3.17954176310471,1,0
922,0,22,67,"M",1,20,3.16444614938657,0,0
923,1,18,70,"M",0,0,2.08309420808323,1,0
924,0,18,84,"F",0,0,6.70482464474278,1,0
925,0,21,81,"M",0,0,5.44424027197756,1,0
926,1,21,77,"F",1,24,6.14718740165918,0,1
927,0,22,70,"F",0,0,4.53963275059049,0,0
928,0,19,76,"M",0,0,6.52398050911817,1,0
929,0,18,70,"F",0,0,1.82124998135381,1,0
930,1,22,76,"M",1,23,6.22379367904425,0,1
931,0,19,77,"F",0,0,5.88627615873528,1,0
932,1,22,77,"M",0,0,4.46999911612285,1,0
933,1,22,80,"M",1,20,7.31145129637145,1,1
934,0,19,77,"M",0,0,4.26886368087058,1,0
935,1,21,89,"F",0,0,4.55548527957105,1,1
936,0,21,77,"F",1,23,8.96582412566619,1,1
937,1,22,87,"F",1,24,7.48940060314099,1,1
938,1,20,73,"M",1,20,5.61447207438034,0,0
939,0,20,87,"M",1,23,3.83600190971353,0,1
940,1,19,81,"M",0,0,2.55213024851649,1,0
941,1,18,79,"M",0,0,6.60302754191903,0,0
942,0,21,78,"M",0,0,3.9447462248401,1,0
943,1,21,86,"F",1,24,6.49624326389655,0,1
944,1,19,82,"F",0,0,3.88353547269696,1,0
945,1,20,73,"M",1,22,7.30341821249053,1,1
946,1,22,78,"M",0,0,6.66286921331693,1,0
947,0,20,81,"M",0,0,5.5992225394799,0,0
948,0,20,75,"M",0,0,5.49697609671453,0,0
949,1,20,78,"F",0,0,6.07901127890254,0,0
950,0,21,73,"M",1,20,3.67879903933042,0,0
951,0,21,75,"F",1,23,5.61773811163593,1,0
952,1,18,74,"M",0,0,7.11782570262721,1,1
953,1,21,74,"M",1,24,4.7012973440454,1,0
954,1,20,78,"F",1,26,4.349586076103,0,0
955,0,19,71,"M",0,0,7.05271180140272,1,0
956,0,19,85,"M",0,0,9.14472089405638,0,1
957,1,21,88,"M",0,0,5.29332806312723,1,0
958,1,19,79,"F",0,0,5.41235299705334,0,0
959,0,20,74,"M",1,17,4.17031046202847,1,0
960,0,21,67,"M",1,20,5.61742974569774,0,0
961,0,20,74,"M",0,0,3.98998244717111,1,0
962,1,20,74,"F",1,22,6.10022252500184,1,1
963,1,21,76,"F",0,0,3.59596696691529,1,0
964,1,21,71,"M",1,29,5.92941488447943,1,1
965,1,19,77,"F",0,0,5.45892393108803,1,0
966,1,18,88,"F",1,21,5.25120756224269,1,1
967,1,18,72,"M",0,0,2.20805330580633,1,0
968,1,20,74,"F",0,0,0.940915877577722,1,0
969,0,21,73,"F",0,0,6.21362587465321,1,0
970,0,18,71,"M",0,0,4.2029022989009,0,0
971,1,20,71,"M",1,25,6.18578759954737,0,1
972,0,18,84,"F",0,0,3.44477826980837,1,0
973,0,20,83,"F",0,0,5.26902445521172,1,0
974,0,21,87,"M",1,23,5.28296925613118,0,1
975,1,22,79,"M",1,25,3.70357075671275,1,1
976,1,20,79,"M",1,22,6.53363538654609,1,1
977,0,19,77,"F",0,0,5.84100890655061,0,0
978,0,21,75,"M",1,31,6.56987856875472,1,1
979,1,18,74,"F",0,0,4.32253420082716,1,0
980,1,21,76,"M",1,25,6.43148762081604,1,1
981,0,18,74,"M",0,0,5.65676621539977,0,0
982,0,18,76,"M",0,0,2.23039839128234,1,0
983,0,21,79,"M",0,0,3.4836046357141,0,0
984,1,18,75,"F",0,0,3.79956445444708,1,0
985,1,18,77,"F",0,0,6.38818089622093,0,0
986,0,22,67,"M",1,18,4.32464867380015,0,0
987,0,18,80,"M",0,0,4.69167024323064,0,0
988,1,20,84,"F",1,26,4.79414544805614,0,1
989,1,18,77,"F",0,0,5.11967075347674,1,0
990,1,22,75,"F",1,27,4.61221983821688,1,1
991,1,22,75,"M",0,0,3.35305718460032,0,0
992,0,21,83,"M",0,0,3.94585813945075,0,0
993,0,19,85,"M",1,14,7.07116036311313,1,1
994,0,19,78,"M",0,0,7.09493193584833,1,1
995,1,21,73,"M",0,0,5.76992484294567,1,0
996,0,22,73,"F",1,20,5.31676555829253,0,0
997,1,20,74,"F",0,0,4.08607534833987,1,0
998,0,18,79,"M",0,0,3.98349596967927,1,0
999,0,20,81,"M",1,11,3.75763048829733,1,1
1000,0,18,79,"F",0,0,5.09547509929653,1,0
1001,0,21,73,"M",0,0,5.01865009311732,0,0
1002,1,21,77,"F",1,14,5.95028286550076,1,1
1003,1,21,76,"M",0,0,5.07902301521059,1,0
1004,1,19,67,"F",0,0,5.86709403739554,1,0
1005,1,18,70,"M",0,0,2.56131490407379,1,0
1006,0,18,76,"M",0,0,4.23861210566812,1,0
1007,0,18,81,"M",0,0,4.42530680156419,0,0
1008,0,22,88,"F",0,0,5.23301916833791,1,0
1009,1,20,87,"F",0,0,8.88614227028576,0,1
1010,1,21,73,"F",0,0,4.95690358612683,1,0
1011,0,22,80,"F",0,0,5.41510730307838,1,0
1012,0,20,81,"M",1,15,7.96865309159948,0,1
1013,0,21,71,"M",0,0,5.90640494236766,0,0
1014,1,20,71,"F",1,13,3.25202362743648,1,0
1015,1,21,81,"F",0,0,5.91423463578894,0,0
1016,0,18,66,"M",0,0,6.05974961349253,0,0
1017,1,21,72,"M",1,17,1.88753193308715,0,0
1018,0,22,74,"M",0,0,4.44981767587046,1,0
1019,1,22,82,"M",1,12,5.65219624824908,0,0
1020,1,20,76,"F",0,0,5.43656173353463,1,0
1021,1,21,76,"M",1,24,3.87369602313109,0,0
1022,0,19,79,"F",0,0,5.76591956415039,1,0
1023,1,21,76,"F",1,31,5.34034655738253,1,1
1024,0,19,83,"F",1,29,1.53528081754633,1,1
1025,0,20,75,"F",1,22,2.66903328058789,1,0
1026,1,18,81,"M",0,0,4.6197778708702,0,1
1027,1,19,73,"M",0,0,6.77629679125299,1,0
1028,1,19,68,"F",0,0,3.6021265224087,0,0
1029,0,22,71,"F",1,27,4.29662536713794,1,0
1030,0,19,77,"M",1,34,5.81347151727328,1,1
